Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-06-26,1900-01-01 06:11:50,1900-01-01 06:21:50,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-06-26,1900-01-01 06:11:50,1900-01-01 06:21:50,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,False,Unknown,Common Grackle,Quiscalus quiscula,179104.0,94206,COGR,False,False,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-06-26,1900-01-01 06:11:50,1900-01-01 06:21:50,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-06-26,1900-01-01 06:11:50,1900-01-01 06:21:50,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-06-26,1900-01-01 06:11:50,1900-01-01 06:21:50,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Unknown,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,7.5 - 10 min,Calling,50 - 100 Meters,False,Unknown,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573,YTVI,False,True,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-06-26,1900-01-01 05:30:50,1900-01-01 05:40:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,21.7000007629395,58.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Unidentified Chickadee,Poecile,553526.0,263793,UNCH,False,False,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Bluebird,Sialia sialis,179801.0,87184,EABL,False,False,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781,CHSP,False,False,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Mourning Dove,Zenaida macroura,177125.0,82737,MODO,False,False,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,179443.0,84790,FISP,False,True,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867,GRSP,False,False,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-06-26,1900-01-01 08:13:50,1900-01-01 08:23:50,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Eastern Kingbird,Tyrannus tyrannus,178279.0,85757,EAKI,False,False,21.2999992370605,69.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-06-26,1900-01-01 10:30:50,1900-01-01 10:40:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-06-26,1900-01-01 10:30:50,1900-01-01 10:40:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-06-26,1900-01-01 10:30:50,1900-01-01 10:40:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-06-26,1900-01-01 10:30:50,1900-01-01 10:40:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-06-26,1900-01-01 10:30:50,1900-01-01 10:40:50,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-06-26,1900-01-01 10:30:50,1900-01-01 10:40:50,Elizabeth Oswald,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-06-26,1900-01-01 10:30:50,1900-01-01 10:40:50,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,American Goldfinch,Spinus tristis,179236.0,95300,AMGO,False,False,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-06-26,1900-01-01 10:30:50,1900-01-01 10:40:50,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,25.1000003814697,67.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,2.5 - 5 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781,CHSP,False,False,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,5 - 7.5 min,Singing,<= 50 Meters,False,Unknown,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803,EATO,False,True,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,7.5 - 10 min,Calling,50 - 100 Meters,False,Unknown,American Goldfinch,Spinus tristis,179236.0,95300,AMGO,False,False,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-06-26,1900-01-01 07:26:50,1900-01-01 07:36:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,15.5,89.8000030517578,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803,EATO,False,True,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Unidentified Chickadee,Poecile,553526.0,263793,UNCH,False,False,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-06-26,1900-01-01 07:10:50,1900-01-01 07:20:50,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,American Goldfinch,Spinus tristis,179236.0,95300,AMGO,False,False,15.6000003814697,89.4000015258789,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
